index,Unnamed: 0,times,temperature,humidity,winddirection,windpower,rains,rains7041JA23,waterlevels7041JA23,rains7041JA24,waterlevels7041JA24,waterlevels
2023-1-18 12:00,5863,1105.07,18,98,4,1,1,4.5,1.84,2,1.64,161
2023-1-18 13:00,5864,1105.08,18,98,5,1,2.5,5.5,1.84,6,1.64,130
2023-1-18 14:00,5865,1105.09,19,96,5,1,0.5,1,1.84,1,1.64,105
2023-1-18 15:00,5866,1105.1,19,94,6,2,0,0.5,1.84,0,1.64,130
2023-1-18 16:00,5867,1105.11,20,96,5,1,0,0,1.94,0,1.67,176
2023-1-18 17:00,5868,1105.12,21,93,6,1,0,0,1.94,0,1.67,346
2023-1-18 18:00,5869,1105.13,21,92,6,1,0,0,1.93,0,1.68,355
2023-1-18 19:00,5870,1105.14,21,91,6,2,0,0,1.93,0,1.68,256
2023-1-18 20:00,5871,1105.15,21,92,5,1,0,0,1.93,0,1.68,165
2023-1-18 21:00,5872,1105.16,21,92,6,1,0,0.5,1.92,0,1.68,124
2023-1-18 22:00,5873,1105.17,21,94,5,1,0,0.5,1.91,0,1.68,78
2023-1-18 23:00,5874,1105.18,21,95,5,1,0,0,1.89,0,1.68,38
2023-1-19 0:00,5875,1105.19,20,96,4,1,0,0,1.88,0,1.68,16
2023-1-19 1:00,5876,1105.2,20,97,4,1,3,3,1.87,1.5,1.67,5
2023-1-19 2:00,5877,1105.21,20,69,4,1,4.5,1,1.86,0.5,1.67,3
2023-1-19 3:00,5878,1105.22,20,98,5,1,7.5,9,1.85,8.5,1.67,4
2023-1-19 4:00,5879,1105.23,18,96,5,1,0.5,2,1.88,2,1.68,1
2023-1-19 5:00,5880,1106,20,98,5,1,1,1.5,1.89,2,1.69,19
2023-1-19 6:00,5881,1106.01,20,97,6,1,3.5,4,1.9,3.5,1.7,86
2023-1-19 7:00,5882,1106.02,20,97,5,1,0,0,1.93,0,1.71,206
2023-1-19 8:00,5883,1106.03,20,98,4,1,0.5,0,1.94,0,1.72,423
2023-1-19 9:00,5884,1106.04,19,98,6,1,0.5,0.5,1.96,0,1.73,210
2023-1-19 10:00,5885,1106.05,20,95,6,2,0,0,1.97,0.5,1.74,108
2023-1-19 11:00,5886,1106.06,19,96,4,1,0,0,1.97,0,1.75,99
2023-1-19 12:00,5887,1106.07,19,97,5,0,0,0,1.98,0,1.77,111
2023-1-19 13:00,5888,1106.08,21,89,6,1,0,0,1.98,0,1.78,124
2023-1-19 14:00,5889,1106.09,22,83,6,2,0,0,1.99,0,1.79,119
2023-1-19 15:00,5890,1106.1,24,70,6,3,0,0,1.99,0,1.8,127
2023-1-19 16:00,5891,1106.11,25,68,6,2,0,0,2,0,1.81,193
2023-1-19 17:00,5892,1106.12,25,65,6,2,0,0,2.02,0,1.82,385
2023-1-19 18:00,5893,1106.13,26,61,6,2,0,0,2.03,0,1.83,361
2023-1-19 19:00,5894,1106.14,27,56,6,2,0,0,1.95,0,1.84,234
2023-1-19 20:00,5895,1106.15,25,63,8,2,0,0,1.88,0,1.84,191
2023-1-19 21:00,5896,1106.16,24,65,7,2,0,0,1.83,0,1.84,121
2023-1-19 22:00,5897,1106.17,24,66,7,2,0,0,1.79,0,1.83,90
2023-1-19 23:00,5898,1106.18,22,80,8,2,0,0,1.79,0,1.83,56
2023-2-1 0:00,5899,1106.19,22,77,7,2,0,0,1.79,0,1.83,31
2023-2-1 1:00,5900,1106.2,21,79,6,2,0,0,1.67,0,1.82,4
2023-2-1 2:00,5901,1106.21,21,79,7,2,0,0,1.7,0,1.82,7
2023-2-1 3:00,5902,1106.22,21,77,6,2,0,0,1.74,0,1.81,3
2023-2-1 4:00,5903,1106.23,20,98,5,1,0,0,1.73,0,1.81,1
2023-2-1 5:00,5904,1107,21,79,6,1,0,0,1.74,0,1.82,18
2023-2-1 6:00,5905,1107.01,21,80,6,1,0,0,1.74,0,1.83,67
2023-2-1 7:00,5906,1107.02,20,81,5,2,0,0,1.74,0,1.83,208
2023-2-1 8:00,5907,1107.03,20,81,6,2,0,0,1.74,0,1.83,520
2023-2-1 9:00,5908,1107.04,20,81,6,2,0,0,1.74,0,1.83,276
2023-2-1 10:00,5909,1107.05,20,83,5,2,0,0,1.74,0,1.83,133
2023-2-1 11:00,5910,1107.06,20,82,5,2,0,0,1.74,0,1.83,143
2023-2-1 12:00,5911,1107.07,20,83,6,1,0,0,1.76,0,1.89,179
2023-2-1 13:00,5912,1107.08,22,78,6,1,0,0,1.77,0,1.9,186
2023-2-1 14:00,5913,1107.09,23,75,8,2,0,0,1.77,0,1.9,192
2023-2-1 15:00,5914,1107.1,24,76,8,3,0,0,1.77,0,1.9,194
2023-2-1 16:00,5915,1107.11,24,77,1,3,0,0,1.77,0,1.9,283
2023-2-1 17:00,5916,1107.12,24,78,1,3,0,0,1.77,0,1.9,539
2023-2-1 18:00,5917,1107.13,24,78,1,2,0,0,1.77,0,1.9,526
2023-2-1 19:00,5918,1107.14,24,81,1,2,0,0,1.77,0,1.9,335
2023-2-1 20:00,5919,1107.15,23,85,1,2,0,0,1.77,0,1.9,264
2023-2-1 21:00,5920,1107.16,23,85,1,1,0,0,1.77,0,1.9,233
2023-2-1 22:00,5921,1107.17,22,89,8,1,0,0,1.77,0,1.9,140
2023-2-1 23:00,5922,1107.18,22,95,8,1,0,0,1.77,0,1.9,97
2023-2-2 0:00,5923,1107.19,21,96,2,0,0,0,1.77,0,1.9,31
2023-2-2 1:00,5924,1107.2,22,96,4,1,0,0,1.77,0,1.9,17
2023-2-2 2:00,5925,1107.21,21,96,5,1,0,0,1.77,0,1.9,9
2023-2-2 3:00,5926,1107.22,21,96,5,2,0,0,1.77,0,1.9,2
2023-2-2 4:00,5927,1107.23,21,77,6,2,0,0,1.77,0,1.9,1
2023-2-2 5:00,5928,1108,14,85,5,4,0,0,1.77,0,1.9,19
2023-2-2 6:00,5929,1108.01,13,73,5,5,0,0,1.77,0,1.9,74
2023-2-2 7:00,5930,1108.02,13,67,6,4,0,0,1.79,0,2.06,205
2023-2-2 8:00,5931,1108.03,12,68,6,4,0,0,1.79,0,2.06,445
2023-2-2 9:00,5932,1108.04,11,70,6,4,0,0,1.79,0,2.06,228
2023-2-2 10:00,5933,1108.05,10,68,6,4,0,0,1.79,0,2.06,78
2023-2-2 11:00,5934,1108.06,9,68,6,3,0,0,1.79,0,2.06,105
2023-2-2 12:00,5935,1108.07,9,60,6,3,0,0,1.79,0,2.06,148
2023-2-2 13:00,5936,1108.08,9,58,6,3,0,0,1.79,0,2.06,137
2023-2-2 14:00,5937,1108.09,9,60,6,3,0,0,1.79,0,2.06,141
2023-2-2 15:00,5938,1108.1,11,55,6,3,0,0,1.59,0,1.99,174
2023-2-2 16:00,5939,1108.11,12,50,6,3,0,0,1.67,0,1.98,229
2023-2-2 17:00,5940,1108.12,12,43,6,3,0,0,1.73,0,1.97,450
2023-2-2 18:00,5941,1108.13,13,39,6,4,0,0,1.77,0,1.96,410
2023-2-2 19:00,5942,1108.14,13,38,6,4,0,0,1.8,0,1.96,327
2023-2-2 20:00,5943,1108.15,14,36,6,3,0,0,1.82,0,1.95,213
2023-2-2 21:00,5944,1108.16,13,38,6,3,0,0,1.83,0,1.94,148
2023-2-2 22:00,5945,1108.17,12,43,6,2,0,0,1.84,0,1.94,109
2023-2-2 23:00,5946,1108.18,12,45,7,2,0,0,1.84,0,1.94,61
2023-2-3 0:00,5947,1108.19,11,49,7,2,0,0,1.84,0,1.94,38
2023-2-3 1:00,5948,1108.2,10,54,6,1,0,0,1.84,0,1.94,22
2023-2-3 2:00,5949,1108.21,10,53,7,2,0,0,1.84,0,1.94,6
2023-2-3 3:00,5950,1108.22,9,57,7,2,0,0,1.84,0,1.94,4
2023-2-3 4:00,5951,1108.23,21,95,6,2,0,0,1.84,0,1.94,2
2023-2-3 5:00,5952,1109,8,56,1,2,0,0,1.84,0,1.94,17
2023-2-3 6:00,5953,1109.01,8,58,7,2,0,0,1.84,0,1.94,88
2023-2-3 7:00,5954,1109.02,8,64,7,1,0,0,1.84,0,1.94,226
2023-2-3 8:00,5955,1109.03,7,58,6,2,0,0,1.84,0,1.94,441
2023-2-3 9:00,5956,1109.04,8,51,6,2,0,0,1.84,0,1.94,270
2023-2-3 10:00,5957,1109.05,8,51,5,2,0,0,1.84,0,1.94,129
2023-2-3 11:00,5958,1109.06,8,47,6,2,0,0,1.84,0,1.94,164
2023-2-3 12:00,5959,1109.07,8,45,6,2,0,0,1.84,0,1.94,216
2023-2-3 13:00,5960,1109.08,10,42,6,2,0,0,1.84,0,1.94,198
2023-2-3 14:00,5961,1109.09,10,39,6,2,0,0,1.84,0,1.94,170
2023-2-3 15:00,5962,1109.1,12,39,5,3,0,0,1.84,0,1.94,216
2023-2-3 16:00,5963,1109.11,13,36,6,2,0,0,1.84,0,1.94,311
2023-2-3 17:00,5964,1109.12,14,35,6,2,0,0,1.84,0,1.94,488
2023-2-3 18:00,5965,1109.13,15,34,6,2,0,0,1.84,0,1.94,385
2023-2-3 19:00,5966,1109.14,16,32,6,2,0,0,1.84,0,1.94,267
2023-2-3 20:00,5967,1109.15,17,30,6,2,0,0,1.84,0,1.94,163
2023-2-3 21:00,5968,1109.16,14,45,1,2,0,0,1.84,0,1.94,134
2023-2-3 22:00,5969,1109.17,12,50,1,1,0,0,1.84,0,1.94,119
2023-2-3 23:00,5970,1109.18,12,52,3,1,0,0,1.84,0,1.94,77
2023-2-4 0:00,5971,1109.19,12,50,3,1,0,0,1.8,0,1.85,86
2023-2-4 1:00,5972,1109.2,10,57,5,1,0,0,1.8,0,1.85,43
2023-2-4 2:00,5973,1109.21,11,58,6,1,0,0,1.8,0,1.85,44
2023-2-4 3:00,5974,1109.22,10,65,5,1,0,0,1.8,0,1.84,18
2023-2-4 4:00,5975,1109.23,9,55,7,2,0,0,1.81,0,1.84,6
2023-2-4 5:00,5976,1110,10,69,5,1,0,0,1.81,0,1.83,4
2023-2-4 6:00,5977,1110.01,10,68,4,1,0,0,1.82,0,1.83,5
2023-2-4 7:00,5978,1110.02,10,73,5,1,0,0,1.82,0,1.83,28
2023-2-4 8:00,5979,1110.03,9,76,5,1,0,0,1.82,0,1.83,90
2023-2-4 9:00,5980,1110.04,8,79,5,1,0,0,1.83,0,1.82,157
2023-2-4 10:00,5981,1110.05,7,84,5,1,0,0,1.83,0,1.82,224
2023-2-4 11:00,5982,1110.06,7,86,4,0,0,0,1.84,0,1.81,270
2023-2-4 12:00,5983,1110.07,8,83,5,1,0,0,1.84,0,1.81,300
2023-2-4 13:00,5984,1110.08,12,64,5,1,0,0,1.84,0,1.81,302
2023-2-4 14:00,5985,1110.09,14,43,5,2,0,0,1.84,0,1.81,276
2023-2-4 15:00,5986,1110.1,16,38,5,1,0,0,1.85,0,1.81,305
2023-2-4 16:00,5987,1110.11,17,34,6,2,0,0,1.86,0,1.8,143
2023-2-4 17:00,5988,1110.12,17,30,7,1,0,0,1.86,0,1.8,67
2023-2-4 18:00,5989,1110.13,18,29,6,2,0,0,1.87,0,1.8,64
2023-2-4 19:00,5990,1110.14,19,26,5,2,0,0,1.88,0,1.79,80
2023-2-4 20:00,5991,1110.15,20,24,4,1,0,0,1.88,0,1.79,77
2023-2-4 21:00,5992,1110.16,19,25,6,2,0,0,1.89,0,1.78,78
2023-2-4 22:00,5993,1110.17,18,29,6,2,0,0,1.89,0,1.78,95
2023-2-4 23:00,5994,1110.18,15,54,8,1,0,0,1.9,0,1.78,70
2023-2-5 0:00,5995,1110.19,13,68,2,1,0,0,1.9,0,1.78,61
2023-2-5 1:00,5996,1110.2,11,74,5,1,0,0,1.9,0,1.78,51
2023-2-5 2:00,5997,1110.21,11,75,5,1,0,0,1.9,0,1.78,63
2023-2-5 3:00,5998,1110.22,10,81,3,0,0,0,1.9,0,1.78,17
2023-2-5 4:00,5999,1110.23,9,71,5,1,0,0,1.9,0,1.78,9
2023-2-5 5:00,6000,1111,10,70,5,1,0,0,1.9,0,1.78,4
2023-2-5 6:00,6001,1111.01,10,70,5,2,0,0,1.9,0,1.78,4
2023-2-5 7:00,6002,1111.02,10,68,5,2,0,0,1.9,0,1.78,16
2023-2-5 8:00,6003,1111.03,11,63,5,2,0,0,1.9,0,1.78,62
2023-2-5 9:00,6004,1111.04,11,56,6,2,0,0,1.9,0,1.78,92
2023-2-5 10:00,6005,1111.05,11,60,6,2,0,0,1.9,0,1.78,148
2023-2-5 11:00,6006,1111.06,11,61,5,2,0,0,1.9,0,1.78,182
2023-2-5 12:00,6007,1111.07,11,62,5,1,0,0,1.9,0,1.78,248
2023-2-5 13:00,6008,1111.08,12,60,6,2,0,0,1.9,0,1.78,274
2023-2-5 14:00,6009,1111.09,15,50,6,2,0,0,1.9,0,1.78,243
2023-2-5 15:00,6010,1111.1,17,44,5,2,0,0,1.9,0,1.76,272
2023-2-5 16:00,6011,1111.11,18,36,6,2,0,0,1.89,0,1.75,296
2023-2-5 17:00,6012,1111.12,19,31,6,3,0,0,1.89,0,1.75,306
2023-2-5 18:00,6013,1111.13,19,31,6,2,0,0,1.88,0,1.75,181
2023-2-5 19:00,6014,1111.14,20,30,6,2,0,0,1.88,0,1.75,69
2023-2-5 20:00,6015,1111.15,20,30,7,2,0,0,1.88,0,1.75,50
2023-2-5 21:00,6016,1111.16,20,29,6,1,0,0,1.89,0,1.75,66
2023-2-5 22:00,6017,1111.17,16,55,1,2,0,0,1.89,0,1.75,191
2023-2-5 23:00,6018,1111.18,15,64,1,1,0,0,1.89,0,1.75,42
2023-2-6 0:00,6019,1111.19,14,69,2,1,0,0,1.89,0,1.76,21
2023-2-6 1:00,6020,1111.2,12,73,6,0,0,0,1.89,0,1.76,6
2023-2-6 2:00,6021,1111.21,12,78,4,1,0,0,1.9,0,1.77,3
2023-2-6 4:00,6022,1111.22,13,74,5,1,0,0,1.9,0,1.77,2
2023-2-6 5:00,6023,1111.23,10,81,5,1,0,0,1.9,0,1.78,17
2023-2-6 6:00,6024,1112,14,65,6,2,0,0,1.91,0,1.78,72
2023-2-6 7:00,6025,1112.01,13,71,5,2,0,0,1.91,0,1.78,234
2023-2-6 8:00,6026,1112.02,13,74,5,1,0,0,1.91,0,1.79,444
2023-2-6 9:00,6027,1112.03,14,58,6,2,0,0,1.92,0,1.79,277
2023-2-6 10:00,6028,1112.04,13,57,6,2,0,0,1.92,0,1.8,116
2023-2-6 11:00,6029,1112.05,13,52,6,2,0,0,1.93,0,1.8,116
2023-2-6 12:00,6030,1112.06,13,52,6,2,0,0,1.93,0,1.8,150
2023-2-6 13:00,6031,1112.07,13,49,5,2,0,0,1.93,0,1.8,141
2023-2-6 14:00,6032,1112.08,15,45,6,1,0,0,1.94,0,1.81,140
2023-2-6 15:00,6033,1112.09,16,42,8,1,0,0,1.94,0,1.81,171
2023-2-6 16:00,6034,1112.1,18,34,5,1,0,0,1.94,0,1.81,228
2023-2-6 17:00,6035,1112.11,18,30,7,2,0,0,1.94,0,1.81,430
2023-2-6 18:00,6036,1112.12,19,31,6,2,0,0,1.93,0,1.81,437
2023-2-6 19:00,6037,1112.13,19,26,6,2,0,0,1.92,0,1.81,291
2023-2-6 20:00,6038,1112.14,18,40,1,3,0,0,1.92,0,1.81,201
2023-2-6 21:00,6039,1112.15,17,41,1,3,0,0,1.91,0,1.81,154
2023-2-6 22:00,6040,1112.16,17,42,1,3,0,0,1.91,0,1.8,87
2023-2-6 23:00,6041,1112.17,16,48,1,2,0,0,1.9,0,1.8,46
2023-2-7 0:00,6042,1112.18,15,54,2,1,0,0,1.9,0,1.8,23
2023-2-7 1:00,6043,1112.19,15,51,3,1,0,0,1.89,0,1.8,14
2023-2-7 2:00,6044,1112.2,15,59,8,0,0,0,1.89,0,1.8,4
2023-2-7 3:00,6045,1112.21,14,64,1,0,0,0,1.88,0,1.8,2
2023-2-7 4:00,6046,1112.22,13,67,7,1,0,0,1.88,0,1.8,3
2023-2-7 5:00,6047,1112.23,13,70,5,1,0,0,1.87,0,1.8,15
2023-2-7 6:00,6048,1113,13,65,5,2,0,0,1.88,0,1.8,100
2023-2-7 7:00,6049,1113.01,13,68,5,1,0,0,1.88,0,1.79,299
2023-2-7 8:00,6050,1113.02,13,69,5,2,0,0,1.88,0,1.79,529
2023-2-7 9:00,6051,1113.03,13,68,6,2,0,0,1.88,0,1.78,289
2023-2-7 10:00,6052,1113.04,13,69,5,2,0,0,1.89,0,1.78,116
2023-2-7 11:00,6053,1113.05,13,70,5,2,0,0,1.89,0,1.78,129
2023-2-7 12:00,6054,1113.06,13,78,5,1,0,0,1.89,0,1.77,172
2023-2-7 13:00,6055,1113.07,12,84,5,2,0,0,1.89,0,1.77,184
2023-2-7 14:00,6056,1113.08,12,87,5,1,0.5,0.5,1.89,0.5,1.77,138
2023-2-7 15:00,6057,1113.09,12,85,5,2,0.4,0,1.89,0,1.77,146
2023-2-7 16:00,6058,1113.1,12,79,5,2,0,0.5,1.89,0.5,1.76,276
2023-2-7 17:00,6059,1113.11,13,79,5,2,0.5,0.5,1.89,0.5,1.76,509
2023-2-7 18:00,6060,1113.12,13,82,5,2,0,0,1.89,0,1.76,518
2023-2-7 19:00,6061,1113.13,14,83,6,1,0,0,1.89,0,1.75,338
2023-2-7 20:00,6062,1113.14,14,77,5,2,0,0,1.89,0,1.75,212
2023-2-7 21:00,6063,1113.15,14,75,5,1,0,0,1.89,0,1.75,190
2023-2-7 22:00,6064,1113.16,14,71,5,1,0,0,1.89,0,1.75,118
2023-2-7 23:00,6065,1113.17,14,69,3,1,0,0,1.89,0,1.74,51
2023-2-8 0:00,6066,1113.18,13,78,5,1,0,0,1.89,0,1.74,23
2023-2-8 1:00,6067,1113.19,12,84,5,1,0,0,1.89,0,1.74,10
2023-2-8 2:00,6068,1113.2,11,92,8,1,0,0,1.89,0,1.73,1
2023-2-8 3:00,6069,1113.21,11,95,5,1,0,0,1.9,0,1.73,1
2023-2-8 4:00,6070,1113.22,11,94,5,1,0,0,1.9,0,1.73,1
2023-2-8 5:00,6071,1113.23,14,65,5,2,0,0,1.9,0,1.73,20
2023-2-8 6:00,6072,1114,11,92,5,2,0,0,1.9,0,1.73,98
2023-2-8 7:00,6073,1114.01,10,94,5,1,0,0,1.9,0,1.72,281
2023-2-8 8:00,6074,1114.02,11,91,6,2,0,0,1.9,0,1.72,508
2023-2-8 9:00,6075,1114.03,11,87,5,2,0,0,1.9,0,1.72,253
2023-2-8 10:00,6076,1114.04,11,87,5,2,0,0,1.9,0,1.71,108
2023-2-8 11:00,6077,1114.05,11,86,5,2,0,0,1.9,0,1.71,102
2023-2-8 12:00,6078,1114.06,11,84,5,3,0,0,1.9,0,1.71,138
2023-2-8 13:00,6079,1114.07,11,81,5,2,0,0,1.9,0,1.71,126
2023-2-8 14:00,6080,1114.08,12,77,5,2,0,0,1.9,0.5,1.71,108
2023-2-8 15:00,6081,1114.09,14,69,5,3,0,0,1.9,0,1.71,54
2023-2-8 16:00,6082,1114.1,17,61,5,2,0,0,1.91,0,1.71,75
2023-2-8 17:00,6083,1114.11,19,47,6,2,0,0,1.91,0,1.7,155
2023-2-8 18:00,6084,1114.12,20,43,5,2,0,0,1.91,0,1.7,167
2023-2-8 19:00,6085,1114.13,21,34,6,2,0,0,1.91,0,1.7,161
2023-2-8 20:00,6086,1114.14,21,35,5,1,0,0,1.91,0,1.7,125
2023-2-8 21:00,6087,1114.15,19,47,1,2,0,0,1.91,0,1.7,129
2023-2-8 22:00,6088,1114.16,18,47,1,2,0,0,1.91,0,1.7,98
2023-2-8 23:00,6089,1114.17,17,60,1,1,0,0,1.9,0,1.7,60
2023-2-9 0:00,6090,1114.18,14,76,1,1,0,0,1.9,0,1.7,26
2023-2-9 1:00,6091,1114.19,13,84,4,0,0,0,1.9,0,1.7,12
2023-2-9 2:00,6092,1114.2,12,87,5,1,0,0,1.9,0,1.7,2
2023-2-9 3:00,6093,1114.21,12,87,5,1,0,0,1.9,0,1.7,4
2023-2-9 4:00,6094,1114.22,13,80,5,2,0,0,1.9,0,1.69,1
2023-2-9 5:00,6095,1114.23,11,93,5,2,0,0,1.91,0,1.69,18
2023-2-9 6:00,6096,1115,12,83,5,1,0,0,1.91,0,1.69,76
2023-2-9 7:00,6097,1115.01,12,84,5,2,0,0,1.91,0,1.69,267
2023-2-9 8:00,6098,1115.02,12,83,5,2,0,0,1.91,0,1.69,484
2023-2-9 9:00,6099,1115.03,12,79,5,2,0,0,1.91,0,1.69,238
2023-2-9 10:00,6100,1115.04,11,82,5,2,0,0,1.91,0,1.69,97
2023-2-9 11:00,6101,1115.05,11,82,5,2,0,0,1.91,0,1.69,99
2023-2-9 12:00,6102,1115.06,11,82,5,2,0,0,1.91,0,1.69,158
2023-2-9 13:00,6103,1115.07,11,80,5,2,0,0,1.91,0,1.69,154
2023-2-9 14:00,6104,1115.08,12,75,5,2,0,0,1.91,0,1.69,144
2023-2-9 15:00,6105,1115.09,15,61,5,2,0,0,1.91,0,1.69,134
2023-2-9 16:00,6106,1115.1,17,53,5,2,0,0,1.91,0,1.69,238
2023-2-9 17:00,6107,1115.11,19,43,2,1,0,0,1.91,0,1.69,399
2023-2-9 18:00,6108,1115.12,20,41,7,1,0,0,1.91,0,1.68,417
2023-2-9 19:00,6109,1115.13,20,38,1,2,0,0,1.91,0,1.68,295
2023-2-9 20:00,6110,1115.14,20,40,1,2,0,0,1.91,0,1.68,199
2023-2-9 21:00,6111,1115.15,19,39,1,2,0,0,1.91,0,1.68,177
2023-2-9 22:00,6112,1115.16,18,46,1,2,0,0,1.91,0,1.68,107
2023-2-9 23:00,6113,1115.17,17,62,1,2,0,0,1.91,0,1.68,84
2023-2-10 0:00,6114,1115.18,15,75,1,1,0,0,1.9,0,1.68,43
2023-2-10 1:00,6115,1115.19,13,84,8,1,0,0,1.9,0,1.68,13
2023-2-10 2:00,6116,1115.2,13,88,5,1,0,0,1.91,0,1.68,16
2023-2-10 3:00,6117,1115.21,13,85,5,1,0,0,1.91,0,1.68,5
2023-2-10 4:00,6118,1115.22,13,79,5,2,0,0,1.91,0,1.69,2
2023-2-10 5:00,6119,1115.23,12,81,5,2,0,0,1.91,0,1.69,17
2023-2-10 6:00,6120,1116,13,82,5,2,0,0,1.91,0,1.69,64
2023-2-10 7:00,6121,1116.01,13,82,5,2,0,0,1.91,0,1.69,230
2023-2-10 8:00,6122,1116.02,13,80,5,2,0,0,1.91,0,1.69,448
2023-2-10 9:00,6123,1116.03,13,77,5,2,0,0,1.91,0,1.69,275
2023-2-10 10:00,6124,1116.04,13,80,5,2,0,0,1.91,0,1.69,124
2023-2-10 11:00,6125,1116.05,13,77,5,1,0,0,1.91,0,1.69,153
2023-2-10 12:00,6126,1116.06,13,76,6,1,0,0,1.91,0,1.69,176
2023-2-10 13:00,6127,1116.07,14,76,6,1,0,0,1.91,0,1.69,192
2023-2-10 14:00,6128,1116.08,14,76,6,1,0,0,1.91,0,1.69,146
2023-2-10 15:00,6129,1116.09,16,67,6,2,0,0,1.91,0,1.69,191
2023-2-10 16:00,6130,1116.1,16,65,6,2,0,0,1.92,0,1.69,268
2023-2-10 17:00,6131,1116.11,17,65,6,2,0,0,1.92,0,1.69,396
2023-2-10 18:00,6132,1116.12,17,65,6,2,0,0,1.92,0,1.69,359
2023-2-10 19:00,6133,1116.13,18,63,6,2,0,0,1.92,0,1.69,262
2023-2-10 20:00,6134,1116.14,17,64,6,1,0,0,1.91,0,1.69,151
2023-2-10 21:00,6135,1116.15,17,65,6,1,0,0,1.91,0,1.69,122
2023-2-10 22:00,6136,1116.16,18,67,5,1,0,0,1.91,0,1.69,113
2023-2-10 23:00,6137,1116.17,17,69,7,1,0,0,1.91,0,1.69,65
2023-2-11 0:00,6138,1116.18,17,72,6,1,0,0,1.9,0,1.69,53
2023-2-11 1:00,6139,1116.19,17,72,6,1,0,0,1.9,0,1.69,45
2023-2-11 2:00,6140,1116.2,17,71,6,1,0,0,1.91,0,1.69,26
2023-2-11 3:00,6141,1116.21,17,74,5,1,0,0,1.91,0,1.69,9
2023-2-11 4:00,6142,1116.22,17,72,6,1,0,0,1.91,0,1.69,4
2023-2-11 5:00,6143,1116.23,13,82,5,1,0,0,1.91,0,1.69,2
2023-2-11 6:00,6144,1117,16,74,6,2,0,0,1.91,0,1.69,9
2023-2-11 7:00,6145,1117.01,16,76,6,2,0,0,1.91,0,1.69,19
2023-2-11 8:00,6146,1117.02,16,76,6,2,0,0,1.91,0,1.69,78
2023-2-11 9:00,6147,1117.03,16,76,6,2,0,0,1.91,0,1.69,90
2023-2-11 10:00,6148,1117.04,16,75,6,2,0,0,1.91,0,1.69,166
2023-2-11 11:00,6149,1117.05,16,74,6,1,0,0,1.91,0,1.69,183
2023-2-11 12:00,6150,1117.06,16,71,7,1,0,0,1.91,0,1.69,221
2023-2-11 13:00,6151,1117.07,16,72,6,1,0,0,1.91,0,1.69,235
2023-2-11 14:00,6152,1117.08,16,78,6,2,0,0,1.91,0,1.69,243
2023-2-11 15:00,6153,1117.09,16,79,6,1,0,0,1.91,0,1.69,124
2023-2-11 16:00,6154,1117.1,16,81,5,2,0,0,1.92,0,1.69,146
2023-2-11 17:00,6155,1117.11,16,88,6,1,0,0,1.92,0,1.69,144
2023-2-11 18:00,6156,1117.12,16,93,5,2,0.5,0.5,1.92,0,1.69,108
2023-2-11 19:00,6157,1117.13,16,91,5,2,0.5,0.5,1.92,0,1.69,87
2023-2-11 20:00,6158,1117.14,16,91,5,2,0.5,0.5,1.89,0,1.69,63
2023-2-11 21:00,6159,1117.15,15,93,5,2,0.5,0.5,1.87,0.5,1.69,48
2023-2-11 22:00,6160,1117.16,15,94,6,2,2.4,2,1.86,2.5,1.69,46
2023-2-11 23:00,6161,1117.17,15,95,6,1,1.4,1.5,1.85,1.5,1.69,20
2023-2-12 0:00,6162,1117.18,15,95,7,1,0.1,1,1.84,0.5,1.69,21
2023-2-12 1:00,6163,1117.19,15,93,7,1,0.5,0.5,1.83,0,1.69,24
2023-2-12 2:00,6164,1117.2,15,92,7,1,0.9,0.6,1.82,0.5,1.69,27
2023-2-12 3:00,6165,1117.21,14,90,7,2,0.5,0.5,1.81,0.5,1.69,14
2023-2-12 4:00,6166,1117.22,14,93,6,2,1.5,0.5,1.8,1,1.69,1
2023-2-12 5:00,6167,1117.23,17,73,6,2,1.7,1,1.79,1,1.69,3
2023-2-12 6:00,6168,1118,13,96,5,1,1.5,1.5,1.78,1.5,1.7,2
2023-2-12 7:00,6169,1118.01,13,96,5,2,1.5,1,1.78,1,1.7,18
2023-2-12 8:00,6170,1118.02,14,95,5,2,0.5,1,1.78,1,1.7,26
2023-2-12 9:00,6171,1118.03,14,95,6,1,1.5,0,1.78,0.5,1.7,63
2023-2-12 10:00,6172,1118.04,14,95,6,2,0.5,0.5,1.77,0.5,1.7,91
2023-2-12 11:00,6173,1118.05,14,95,6,2,0.5,1.5,1.77,1,1.7,124
2023-2-12 12:00,6174,1118.06,14,95,6,2,0,0,1.77,0,1.7,140
2023-2-12 13:00,6175,1118.07,14,95,5,2,0,0,1.77,0,1.7,138
2023-2-12 14:00,6176,1118.08,14,94,6,2,0.5,0.5,1.78,0.5,1.71,111
2023-2-12 15:00,6177,1118.09,14,94,6,2,0,0,1.79,0,1.71,155
2023-2-12 16:00,6178,1118.1,15,92,6,2,0,0,1.79,0,1.71,164
2023-2-12 17:00,6179,1118.11,15,89,6,2,0,0,1.8,0,1.71,87
2023-2-12 18:00,6180,1118.12,15,91,6,2,0,0,1.77,0,1.71,96
2023-2-12 19:00,6181,1118.13,15,92,6,2,0,0,1.7,0,1.71,80
2023-2-12 20:00,6182,1118.14,15,93,6,2,0,0,1.64,0,1.71,57
2023-2-12 21:00,6183,1118.15,15,94,6,2,0,0.5,1.6,0,1.71,36
